start,stop,status.time,ID,Country.Name,Threshold,doublingStart,doublingEnd,doublingTime,status,regime_bmr_owid,region,Education,EnergyUse,RuralPopulation,yearsSince1960,SecondaryEnrollment
10,11,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
11,12,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
12,13,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
13,14,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
14,15,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
15,16,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
16,17,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
17,18,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
18,19,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
19,20,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
20,21,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
21,22,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
22,23,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
23,24,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
24,25,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
25,26,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
26,27,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
27,28,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
28,29,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
29,30,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
30,31,0,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
31,32,1,9,Austria,Wealthy,1972,2004,32,1,1,Europe,NA,2627.322496,34.689,12,NA
0,1,0,10,Azerbaijan,Low Income,2004,2007,3,1,0,Asia,NA,1539.230121,47.811,44,NA
1,2,0,10,Azerbaijan,Low Income,2004,2007,3,1,0,Asia,NA,1539.230121,47.811,44,NA
2,3,1,10,Azerbaijan,Low Income,2004,2007,3,1,0,Asia,NA,1539.230121,47.811,44,NA
0,1,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
1,2,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
2,3,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
3,4,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
4,5,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
5,6,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
6,7,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
7,8,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
8,9,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
9,10,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
10,11,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
11,12,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
12,13,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
13,14,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
14,15,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
15,16,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
16,17,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
17,18,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
18,19,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
19,20,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
20,21,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
21,22,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
22,23,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
23,24,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
24,25,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
25,26,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
26,27,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
27,28,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
28,29,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
29,30,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
30,31,0,11,Azerbaijan,Low-Mid Income,1990,2021,31,0,0,NA,NA,3158.347921,46.251,30,91.71736908
0,1,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
1,2,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
2,3,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
3,4,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
4,5,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
5,6,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
6,7,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
7,8,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
8,9,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
9,10,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
10,11,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
11,12,0,12,Azerbaijan,Upper-Mid Income,2009,2021,12,0,0,Asia,95.46668243,1334.166178,46.81,49,NA
0,1,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
1,2,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
2,3,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
3,4,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
4,5,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
5,6,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
6,7,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
7,8,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
8,9,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
9,10,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
10,11,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
11,12,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
12,13,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
13,14,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
14,15,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
15,16,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
16,17,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
17,18,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
18,19,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
19,20,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
20,21,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
21,22,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
22,23,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
23,24,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
24,25,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
25,26,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
26,27,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
27,28,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
28,29,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
29,30,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
30,31,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
31,32,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
32,33,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
33,34,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
34,35,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
35,36,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
36,37,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
37,38,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
38,39,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
39,40,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
40,41,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
41,42,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
42,43,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
43,44,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
44,45,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
45,46,0,13,"Bahamas, The",Developed,1975,2021,46,0,1,NA,NA,NA,29.983,15,106.1096497
0,1,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
1,2,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
2,3,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
3,4,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
4,5,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
5,6,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
6,7,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
7,8,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
8,9,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
9,10,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
10,11,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
11,12,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
12,13,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
13,14,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
14,15,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
15,16,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
16,17,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
17,18,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
18,19,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
19,20,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
20,21,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
21,22,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
22,23,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
23,24,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
24,25,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
25,26,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
26,27,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
27,28,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
28,29,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
29,30,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
30,31,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
31,32,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
32,33,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
33,34,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
34,35,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
35,36,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
36,37,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
37,38,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
38,39,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
39,40,0,14,Bahrain,Developed,1981,2021,40,0,0,Asia,NA,8295.063081,13.683,21,64.28224945
0,1,0,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
1,2,0,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
2,3,0,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
3,4,0,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
4,5,0,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
5,6,0,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
6,7,0,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
7,8,0,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
8,9,0,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
9,10,1,15,Belarus,Low Income,1997,2007,10,1,0,Europe,NA,2505.497392,31.313,37,95.49623871
0,1,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
1,2,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
2,3,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
3,4,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
4,5,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
5,6,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
6,7,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
7,8,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
8,9,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
9,10,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
10,11,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
11,12,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
12,13,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
13,14,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
14,15,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
15,16,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
16,17,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
17,18,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
18,19,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
19,20,0,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
20,21,1,16,Belarus,Low-Mid Income,1990,2011,21,1,1,NA,NA,4465.222505,34.019,30,97.34259796
0,1,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
1,2,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
2,3,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
3,4,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
4,5,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
5,6,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
6,7,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
7,8,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
8,9,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
9,10,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
10,11,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
11,12,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
12,13,0,17,Belarus,Upper-Mid Income,2008,2021,13,0,0,Europe,NA,2932.103273,26.274,48,111.9255905
0,1,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
1,2,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
2,3,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
3,4,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
4,5,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
5,6,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
6,7,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
7,8,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
8,9,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
9,10,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
10,11,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
11,12,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
12,13,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
13,14,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
14,15,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
15,16,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
16,17,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
17,18,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
18,19,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
19,20,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
20,21,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
21,22,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
22,23,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
23,24,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
24,25,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
25,26,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
26,27,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
27,28,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
28,29,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
29,30,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
30,31,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
31,32,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
32,33,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
33,34,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
34,35,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
35,36,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
36,37,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
37,38,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
38,39,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
39,40,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
40,41,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
41,42,0,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
42,43,1,18,Belgium,Wealthy,1973,2016,43,1,1,Europe,NA,4720.784112,5.767,13,84.2145462
0,1,0,19,Belize,Low-Mid Income,1977,2000,23,1,1,NA,NA,NA,50.146,17,NA
1,2,0,19,Belize,Low-Mid Income,1977,2000,23,1,1,NA,NA,NA,50.146,17,NA
2,3,0,19,Belize,Low-Mid Income,1977,2000,23,1,1,NA,NA,NA,50.146,17,NA
3,4,0,19,Belize,Low-Mid Income,1977,2000,23,1,1,NA,NA,NA,50.146,17,NA
4,5,0,19,Belize,Low-Mid Income,1977,2000,23,1,1,NA,NA,NA,50.146,17,NA
5,6,0,19,Belize,Low-Mid Income,1977,2000,23,1,1,NA,NA,NA,50.146,17,NA
